ACER EXTENSA EX215-54G I5 1135G7 8GB 512GB 15.6INC LINUX,https://www.hepsiburada.com/acer-extensa-ex215-54g-dizustu-kurumsal-bilgisayar-15-6-fhd-intel-i5-1135g7-8gb-ram-512gb-ssd-nvidia-geforce-mx350-harici-2gb-ekran-karti-linux-p-HBCV00002DUGBD,11799,5
ACER EXTENSA EX215-54G I5 1135G7 8GB 512GB FREEDOS 15.6INC NX.EGHEY.003,https://www.hepsiburada.com/acer-extensa-ex215-54g-intel-core-i5-1135g7-8-gb-512-gb-ssd-mx350-2-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nx-eghey-003-p-HBCV00002SM00H,10699,5
ACER GAMING ASPIRE 7 A715-42G R5 5500U 8GB 256GB FREEDOS 15.6INC NH.QBFEY.007,https://www.hepsiburada.com/acer-gaming-aspire-7-a715-42g-amd-ryzen-5-5500u-8-gb-256-gb-ssd-gtx-1650-144-hz-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbfey-007-canta-ve-mouse-p-HBCV00002P808J,14299,5
ACER GAMING ASPIRE 7 A715-42G R5 5500U 8GB 256GB FREEDOS 15.6INC NH.QBFEY.007,https://www.hepsiburada.com/acer-gaming-aspire-7-a715-42g-amd-ryzen-5-5500u-8-gb-256-gb-ssd-gtx-1650-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbfey-007-p-HBCV00002EGV09,13999,5
ACER GAMING ASPIRE 7 A715-42G R5 5500U 8GB 512GB FREEDOS 15.6INC NH.QE5EY.004,https://www.hepsiburada.com/acer-gaming-aspire-7-a715-42g-amd-ryzen-5-5500u-8-gb-512-gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qe5ey-004-p-HBCV00002EG8TH,13998,5
ACER GAMING ASPIRE 7 A715-42G R5 5500U 8GB 512GB FREEDOS 15.6INC NH.QE5EY.004,https://www.hepsiburada.com/acer-gaming-aspire-7-a715-42g-amd-ryzen-5-5500u-8-gb-512-gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qe5ey-004-p-HBCV00002EG8TH,13998,5
ACER GAMING ASPIRE 7 A715-42G R5 5500U 8GB 256GB FREEDOS 15.6INC NH.QE5EY.006,https://www.hepsiburada.com/acer-gaming-aspire-7-a715-42g-amd-ryzen-5-5500u-8gb-256gb-ssd-rtx3050-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-nh-qe5ey-006-p-HBCV00002EGS3E,15999,5
ACER GAMING ASPIRE 7 A715-42G R5 5500U 8GB 256GB FREEDOS 15.6INC NH.QE5EY.006,https://www.hepsiburada.com/acer-gaming-aspire-7-a715-42g-amd-ryzen-5-5500u-8gb-256gb-ssd-rtx3050-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-nh-qe5ey-006-p-HBCV00002EGS3E,15999,5
ACER NITRO 5 AN515-45 R5 5600H 16GB 512GB FREEDOS 15.6INC NH.QBBEY.003,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-5-5600h-16-gb-512-gb-ssd-rtx-3050ti-freedos-15-6-fhd-144-hz-tasinabilir-bilgisayar-nh-qbbey-003-p-HBCV00002QBQ8G,17999,5
ACER NITRO 5 AN515-45 R5 5600H 16GB 512GB FREEDOS 15.6INC NH.QBCEY.005,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-5-5600h-16gb-512gb-ssd-rtx3060-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-nh-qbcey-005-p-HBCV00000I8S7S,24449,5
ACER NITRO 5 AN515-45 R5 5600H 16GB 512GB FREEDOS 15.6INC NH.QBCEY.005,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-5-5600h-16gb-512gb-ssd-rtx3060-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-nh-qbcey-005-p-HBCV00000I8S7S,24449,5
ACER NITRO 5 AN515-45 R5 5600H 8GB 512GB FREEDOS 15.6INC NH.QB9EY.003,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-5-5600h-8-gb-512-gb-ssd-gtx-1650-freedos-15-6-fhd-144-hz-tasinabilir-bilgisayar-nh-qb9ey-003-p-HBCV00002QBQ8O,14899,5
ACER NITRO 5 AN515-45 R5 5600H 8GB 512GB FREEDOS 15.6INC NH.QBAEY.005,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-5-5600h-8-gb-512-gb-ssd-rtx-3050-freedos-15-6-fhd-144-hz-tasinabilir-bilgisayar-nh-qbaey-005-p-HBCV000028L2HB,16299,5
ACER NITRO 5 AN515-45 R7 5800H 16GB 512GB FREEDOS 15.6INC NH.QBAEY.007,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-7-5800h-16-gb-512-gb-ssd-rtx-3050-freedos-15-6-fhd-144-hz-tasinabilir-bilgisayar-nh-qbaey-007-p-HBCV00002QBQ8K,18799,5
ACER NITRO 5 AN515-45 R7 5800H 16GB 512GB FREEDOS 15.6INC NH.QBBEY.001,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-7-5800h-16-gb-512-gb-ssd-rtx-3050ti-freedos-15-6-fhd-144-hz-tasinabilir-bilgisayar-nh-qbbey-001-p-HBCV00002QBQ8I,18999,0
ACER NITRO 5 AN515-45 R7 5800H 16GB 512GB FREEDOS 15.6INC NH.QBAEY.004,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-7-5800h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbaey-004-p-HBCV00000RF4Z5,19989,5
ACER NITRO 5 AN515-45 R7 5800H 16GB 512GB FREEDOS 15.6INC NH.QBAEY.004,https://www.hepsiburada.com/acer-nitro-5-an515-45-amd-ryzen-7-5800h-16gb-512gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbaey-004-p-HBCV00000RF4Z5,19989,5
ACER NITRO 5 AN515-45 R5 5600H 8GB 512GB FREEDOS 15.6INC NH.QBAEY.002,https://www.hepsiburada.com/acer-nitro-5-an515-45-ryzen-5-5600h-8gb-512gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbaey-002-canta-ve-mouse-p-HBCV00002P6Y1H,16299,5
ACER NITRO 5 AN515-45 R5 5600H 8GB 512GB FREEDOS 15.6INC NH.QBAEY.002,https://www.hepsiburada.com/acer-nitro-5-an515-45-ryzen-5-5600h-8gb-512gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbaey-002-canta-ve-mouse-p-HBCV00002P6Y1H,16299,5
ACER NITRO 5 AN515-45 R5 5600H 8GB 512GB FREEDOS 15.6INC NH.QBAEY.002,https://www.hepsiburada.com/acer-nitro-5-an515-45-ryzen-5-5600h-8gb-512gb-ssd-rtx3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qbaey-002-p-HBCV00000RF4Z1,15999,5
ACER NITRO 5 AN515-45 R7 5800H 16GB 1TB W11 15.6INC NHQBAEY004009,https://www.hepsiburada.com/acer-nitro-5-an515-45-ryzen-7-5800h-16gb-1tb-ssd-4gb-rtx3050-windows11home-15-6-ips-fhd-144hz-tasinabilir-bilgisayar-nhqbaey004009-p-HBCV00002WX8DY,24205,0
ACER NITRO 5 AN515-46 R5 6600H 8GB 512GB FREEDOS 15.6INC NH.QGXEY.001,https://www.hepsiburada.com/acer-nitro-5-an515-46-amd-ryzen-5-6600h-8-gb-512-gb-ssd-rtx-3050-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qgxey-001-p-HBCV00002EFBNU,17499,0
ACER NITRO 5 AN515-57 I5 11400H 16GB 512GB FREEDOS 15.6INC NH.QESEY.001,https://www.hepsiburada.com/acer-nitro-5-an515-57-intel-core-i5-11400h-16-gb-512-gb-ssd-rtx-3050ti-4-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qesey-001-p-HBCV00002BIF86,19949,5
ACER NITRO 5 AN515-57 I5 11400H 8GB 512GB FREEDOS 15.6INC NH.QEKEY.001,https://www.hepsiburada.com/acer-nitro-5-an515-57-intel-core-i5-11400h-8gb-512gb-ssd-gtx1650-freedos-15-6-fhd-144hz-tasinabilir-bilgisayar-nh-qekey-001-p-HBCV00002WSWWI,16598,0
ACER NITRO 5 AN515-57 I7 11800H 16GB 512GB FREEDOS 15.6INC NH.QFGEY.002,https://www.hepsiburada.com/acer-nitro-5-an515-57-intel-core-i7-11800h-16-gb-512-gb-ssd-rtx-3070-8-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qfgey-002-p-HBCV00002SMT5Z,29959,5
ACER NITRO 5 AN515-57 I7 11800H 32GB 512GB FREEDOS 15.6INC NH.QESEY.005,https://www.hepsiburada.com/acer-nitro-5-an515-57-intel-core-i7-11800h-32gb-512gb-ssd-rtx-3050ti-4-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qesey-005-p-HBCV00002S0MDR,28909,0
ACER NITRO 5 AN515-58 I7 12700H 16GB 512GB FREEDOS 15.6INC NH.QFSEY.002,https://www.hepsiburada.com/acer-nitro-5-an515-58-intel-core-i7-12700h-16-gb-512-gb-ssd-3070ti-8-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qfsey-002-p-HBCV00002SND6M,36399,0
ACER NITRO 5 AN515-58 I7 12700H 16GB 512GB FREEDOS 15.6INC NH.QFLEY.003,https://www.hepsiburada.com/acer-nitro-5-an515-58-intel-core-i7-12700h-16-gb-512-gb-ssd-rtx-3050ti-4-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qfley-003-p-HBCV00002SN3B3,22499,5
ACER NITRO 5 AN515-58 I7 12700H 16GB 512GB FREEDOS 15.6INC NH.QFMEY.003,https://www.hepsiburada.com/acer-nitro-5-an515-58-intel-core-i7-12700h-16-gb-512-gb-ssd-rtx-3060-6-gb-freedos-15-6-fhd-tasinabilir-bilgisayar-nh-qfmey-003-p-HBCV00002SND6K,27699,5
ACER NITRO 5 AN517-41 R7 5800H 16GB 512GB FREEDOS 17.3INC NH.QAQEY.001,https://www.hepsiburada.com/acer-nitro-5-an517-41-amd-ryzen-7-5800h-16-gb-512-gb-ssd-rtx-3050ti-freedos-17-3-fhd-144-hz-tasinabilir-bilgisayar-nh-qaqey-001-p-HBCV00002QBQ8M,20499,5
ACER NITRO 5 AN517-41 R7 5800H 16GB 512GB FREEDOS 17.3INC NH.QBGEY.002,https://www.hepsiburada.com/acer-nitro-5-an517-41-amd-ryzen-7-5800h-16-gb-512-gb-ssd-rtx-3070-freedos-17-3-fhd-144-hz-tasinabilir-bilgisayar-nh-qbgey-002-p-HBCV00002QBQ8Q,27699,0
ACER NITRO 5 AN517-41 R7 5800H 16GB 512GB FREEDOS 17.3INC NH.QAREY.001,https://www.hepsiburada.com/acer-nitro-5-an517-41-amd-ryzen-7-5800h-16gb-512gb-ssd-rtx3060-freedos-17-3-fhd-tasinabilir-bilgisayar-nh-qarey-001-p-HBCV00000RF4Z7,24969,5
ACER NITRO 5 I7 11800H 16GB 512GB 15.6INC 8GB FREEDOS,https://www.hepsiburada.com/acer-nitro-5-intel-core-i7-11800h-16gb-512gb-ssd-15-6-rtx3070-8-gb-freedos-tasinabilir-bilgisayar-p-HBCV00002X252T,31250,0
ACER NITRO AN517-52 I5 10300H 16GB 512GB FREEDOS 17.3INC NH.QDVEY.001,https://www.hepsiburada.com/acer-nitro-an517-52-intel-core-i5-10300h-16gb-512gb-ssd-rtx3050-freedos-17-3-fhd-tasinabilir-bilgisayar-nh-qdvey-001-p-HBCV000010I9AW,35000,5
ACER SWIFT 3 SF314-43 R5 5500U 8GB 512GB FREEDOS 14INC NX.AB1EY.002,https://www.hepsiburada.com/acer-swift-3-sf314-43-amd-ryzen-5-5500u-8gb-512gb-ssd-freedos-14-tasinabilir-bilgisayar-nx-ab1ey-002-p-HBCV0000156DKK,9429,5
ACER SWIFT 3 SF314-511 I5 1135G7 8GB 512GB 14INC W11 NX.ABNEY.003,https://www.hepsiburada.com/acer-swift-3-sf314-511-intel-core-i5-1135g7-8gb-512gb-ssd-14-fhd-windows-11-home-tasinabilir-bilgisayar-nx-abney-003-p-HBCV000019XOHE,11599,5
ACER SWIFT 3 SF314-511 I7 1165G7 16GB 512GB W10 14INC NX.ABNEY.002,https://www.hepsiburada.com/acer-swift-3-sf314-511-intel-core-i7-1165g7-16gb-512gb-ssd-windows-10-home-14-tasinabilir-bilgisayar-nx-abney-002-p-HBCV00001D1U3L,17750,5
ACER TMX514 I7 8565U 16GB 512GB FREEDOS 14INC NX.VJ7EY.012,https://www.hepsiburada.com/acer-tmx514-intel-core-i7-8565u-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-nx-vj7ey-012-p-HBV00000YKW6P,13999,5
ACER TMX514 I7 8565U 16GB 512GB FREEDOS 14INC NX.VJ7EY.012,https://www.hepsiburada.com/acer-tmx514-intel-core-i7-8565u-16gb-512gb-ssd-freedos-14-fhd-tasinabilir-bilgisayar-nx-vj7ey-012-p-HBV00000YKW6P,13999,5
APPLE MACBOOK AIR M2 0 13.6INC MLY33TUA1 16GB 256GB MACOS GECE YARISI Z16000102,https://www.hepsiburada.com/apple-macbook-air-13-6-mly33tua1-m2-8-cpu-8-gpu-16-gb-256-ssd-gece-yarisi-tasinabilir-bilgisayar-z16000102-p-HBCV00002XX737,32299,0
APPLE MACBOOK AIR M1 0 16GB 512GB MACOS 13.3INC ALTIN Z12AM116512-TQ6,https://www.hepsiburada.com/apple-macbook-air-m1-cip-16-gb-512-gb-macos-13-3-inc-qhd-tasinabilir-bilgisayar-altin-z12am116512-tq6-p-HBCV00001D35VT,26899,0
