CASPER 8GB 512GB I5 1135G7 W11 15.6INC, 5, 13399, NIRVANA S500.1135-8V00T-G-F, https://www.trendyol.com/casper/nirvana-s500-1135-8v00t-g-f-intel-11-nesil-i5-1135g7-8gb-ram-500gb-nvme-ssd-w11-homehome-p-119978631?boutiqueId=61&merchantId=129813, TRENDYOL
CASPER 8GB 512GB I5 1135G7 W11 15.6INC, 5.0, 12999, NIRVANA, https://www.vatanbilgisayar.com/casper-nirvana-11-nesil-core-i5-1135g7-8gb-500gb-ssd-15-6inc-w11.html, VATAN
CASPER 8GB 512GB I5 1135G7 W11 15.6INC, 5.0, 13199, NIRVANA S500 1135-8E00T-G-F, https://www.n11.com/urun/casper-nirvana-s500-1135-8e00t-g-f-i5-1135g7-8-gb-500-gb-156-w11h-fhd-dizustu-bilgisayar-13017197?magaza=teknosepeti, N11
CASPER 8GB 512GB I5 11400H FREEDOS 15.6INC, 5, 18799, EXCALIBUR G770.1140-8VJ0X-B, https://www.trendyol.com/casper/excalibur-g770-1140-8vj0x-b-intel-core-i5-11400h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-freedos-p-117829099?boutiqueId=613344&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I5 11400H FREEDOS 15.6INC, 5, 19999, EXCALIBUR G770.1140-8VL0X-B, https://www.trendyol.com/casper/excalibur-g770-1140-8vl0x-b-intel-core-i5-11400h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050ti-freedos-p-117829797?boutiqueId=613344&merchantId=259994, TRENDYOL
CASPER 8GB 512GB I5 11400H W10 15.6INC, 5, 19999, EXCALIBUR G770.1140-8EL0T-B, https://www.trendyol.com/casper/excalibur-g770-1140-8el0t-b-11-nesil-intel-core-i5-11400h-8gb-480-gb-ssd-w10h-gtx-3050ti-fhd-p-182064179?boutiqueId=613344&merchantId=259994, TRENDYOL
CASPER 8GB 512GB I5 11400H W11 15.6INC, 4.0, 17599, EXCALIBUR, https://www.vatanbilgisayar.com/casper-excalibur-11-nesil-core-i5-11400h-8gb-500gb-ssd-15-6inc-gtx1650-4gb-w11.html, VATAN
CASPER 8GB 512GB I5 11400H W11 15.6INC, 4.0, 18999, EXCALIBUR, https://www.vatanbilgisayar.com/casper-excalibur-11-nesil-core-i5-11400h-8gb-500gb-ssd-15-6inc-rtx3050ti-4gb-w11.html, VATAN
CASPER 8GB 512GB I5 11400H W11 15.6INC, 4.0, 18999, EXCALIBUR, https://www.vatanbilgisayar.com/casper-excalibur-11-nesil-core-i5-11400h-8gb-500gb-ssd-15-6inc-rtx3050ti-4gb-w11.html, VATAN
CASPER 8GB 512GB I5 11400H W11 15.6INC, 5, 18999, EXCALIBUR G770.1140-8VJ0T-B, https://www.hepsiburada.com/casper-excalibur-g770-1140-8vj0t-b-intel-core-i5-11400h-8gb-500gb-ssd-rtx-3050-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00000C5X6H, HEPSI
CASPER 8GB 512GB I5 11400H W11 15.6INC, 5, 19799, EXCALIBUR G770.1140-8VJ0T-B, https://www.trendyol.com/casper/excalibur-g770-1140-8vj0t-b-intel-core-i5-11400h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-w11-p-119869815?boutiqueId=613344&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I5 11400H W11 15.6INC, 5, 19998, EXCALIBUR G770.1140-8EL0T-B, https://www.hepsiburada.com/casper-excalibur-g770-1140-8el0t-b-intel-core-i5-11400h-8gb-500gb-ssd-rtx3050ti-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00001D8UF8, HEPSI
CASPER 8GB 512GB I5 11400H W11 15.6INC, 5, 19998, EXCALIBUR G770.1140-8EL0T-B, https://www.hepsiburada.com/casper-excalibur-g770-1140-8el0t-b-intel-core-i5-11400h-8gb-500gb-ssd-rtx3050ti-windows-11-home-15-6-tasinabilir-bilgisayar-p-HBCV00001D8UF8, HEPSI
CASPER 8GB 512GB I5 12450H FREEDOS 15.6INC, 0, 17999, EXCALIBUR G770.1245-8VH0X-B, https://www.trendyol.com/casper/excalibur-g770-1245-8vh0x-b-12-nesil-intel-core-i5-12450h-8-gb-ram-500-gb-ssd-4gb-gtx-1650-freedos-p-358990999?boutiqueId=61&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I5 12450H FREEDOS 15.6INC, 0, 19599, EXCALIBUR G770.1245-8VJ0X-B, https://www.trendyol.com/casper/excalibur-g770-1245-8vj0x-b-intel-12-nesil-i5-12450h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-freedos-p-311975826?boutiqueId=613344&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I5 12450H FREEDOS 15.6INC, 5, 20998, EXCALIBUR G770.1245-8VJ0X-B NVME, https://www.hepsiburada.com/casper-excalibur-g770-1245-8vj0x-b-intel-core-i5-12450h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-freedos-tasinabilir-bilgisayar-p-HBCV00002FCZHW, HEPSI
CASPER 8GB 512GB I5 12450H W11 15.6INC, 0, 18999, EXCALIBUR G770.1245-8VH0T-B, https://www.trendyol.com/casper/excalibur-g770-1245-8vh0t-b-intel-core-i5-12450h-8-gb-ram-500-gb-ssd-4gb-gtx-1650-windows-11-p-359358937?boutiqueId=61&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I5 12450H W11 15.6INC, 0, 20099, EXCALIBUR G770.1245-8VJ0T-B, https://www.trendyol.com/casper/excalibur-g770-1245-8vj0t-b-intel-12-nesil-i5-12450h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-w11-home-p-314093277?boutiqueId=613344&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I7 11600H FREEDOS 15.6INC, 0, 19999, EXCALIBUR G770.1160-8VH0X-B, https://www.trendyol.com/casper/excalibur-g770-1160-8vh0x-b-intel-core-i7-11600h-8gb-ram-500gb-nvme-ssd-4gb-gtx1650-freedos-15-6-p-211199871?boutiqueId=613344&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I7 1165G7 FREEDOS 15.6INC, 0, 16329, NIRVANA S500.1165-8V00X-G-F, https://www.trendyol.com/casper/nirvana-s500-1165-8v00x-g-f-intel-11-nesil-i7-1165g7-8gb-ram-500gb-nvme-ssd-freedos-p-119978616?boutiqueId=61&merchantId=131190, TRENDYOL
CASPER 8GB 512GB I7 12650H FREEDOS 15.6INC, 0, 21399, EXCALIBUR G770.1265-8VJ0X-B, https://www.trendyol.com/casper/excalibur-g770-1265-8vj0x-b-intel-12-nesil-i7-12650h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050-freedos-p-311975895?boutiqueId=613344&merchantId=114258, TRENDYOL
CASPER 8GB 512GB I7 12700H FREEDOS 15.6INC, 0, 22799, EXCALIBUR G770.1270-8VL0X-B, https://www.trendyol.com/casper/excalibur-g770-1270-8vl0x-b-intel-12-nesil-i7-12700h-8gb-ram-500gb-nvme-ssd-4gb-rtx3050ti-freedos-p-311975824?boutiqueId=613344&merchantId=114258, TRENDYOL
DELL 12GB 256GB I3 1115G4 W10 15.6INC, 0, 12999, VOSTRO 3500 N3001VN3500EMEA01_2201Z34, https://www.hepsiburada.com/dell-vostro-3500-intel-core-i3-1115g4-12gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-n3001vn3500emea01-2201z34-p-HBCV000006I7DZ, HEPSI
DELL 12GB 256GB I3 1115G4 W10 15.6INC, 0, 12999, VOSTRO 3500 N3001VN3500EMEA01_2201Z34, https://www.hepsiburada.com/dell-vostro-3500-intel-core-i3-1115g4-12gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-n3001vn3500emea01-2201z34-p-HBCV000006I7DZ, HEPSI
DELL 12GB 512GB I7 12850HX W10P 17.3INC, 0, 74819, PRECISION M7770, https://www.trendyol.com/dell/precision-m7770-i7-12850hx-vpro-16gb-512gb-ssd-12gb-rtx-a3000-17-3-windows-10-pro-p-355267193?boutiqueId=61&merchantId=105378, TRENDYOL
DELL 12GB 512GB I9 12900H W11P 17.3INC, 0, 86919, PRECISION M5770, https://www.trendyol.com/dell/precision-m5770-i9-12900h-vpro-16gb-512gb-ssd-12gb-rtx-a3000-17-3-fhd-windows-11-pro-p-348306870?boutiqueId=613344&merchantId=105378, TRENDYOL
DELL 16GB 1TB I5 10500H W10 15.6INC, 0, 18163, G15 5510 4B500W85C03, https://www.trendyol.com/dell/g15-5510-4b500w85c03-i5-10500h-16gb-1tbssd-gtx1650-15-6-fullhd-w10h-tasinabilir-bilgisayar-p-341071224?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I5 1135G7 FREEDOS 14INC, 0, 14659, VOSTRO 3400 N4030VN3400EMEA07, https://www.trendyol.com/dell/vostro-3400-n4030vn3400emea07-i5-1135g7-16gb-1tb-512ssd-mx330-14-freedos-hd-tasinabilir-pc-p-79552286?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I5 1135G7 FREEDOS 14INC, 5, 13929, VOSTRO 3400 N4030VN3400EMEA06, https://www.trendyol.com/dell/vostro-3400-n4030vn3400emea06-i5-1135g7-16gb-1tb-256ssd-mx330-14-freedos-hd-tasinabilir-pc-p-79551506?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I5 1135G7 FREEDOS 15.6INC, 5, 14070, VOSTRO 3510-F8066 N3005VN3510EMEA_Z09, https://www.trendyol.com/dell/vostro-3510-f8066-n3005vn3510emea-z09-i5-1135g7-16gb-1tb-512ssd-15-6-fhd-freedos-tasinabilir-b-p-168204317?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I5 1135G7 W10P 15.6INC, 5, 18250, VOSTRO 3500 FB35F85NA24, https://www.hepsiburada.com/dell-vostro-3500-intel-core-i5-1135g7-16gb-1tb-ssd-mx330-windows-10-pro-15-6-fhd-tasinabilir-bilgisayar-fb35f85na24-p-HBCV00000DMJ47, HEPSI
DELL 16GB 1TB I5 1135G7 W11 15.6INC, 5, 16492, INSPIRON 15 3511 FB1135W82N07, https://www.hepsiburada.com/dell-inspiron-15-3511-intel-core-i5-1135g7-16gb-1tb-ssd-15-6-mx350-windows-11-home-tasinabilir-bilgisayar-fb1135w82n07-p-HBCV00001X6HH5, HEPSI
DELL 16GB 1TB I5 1145G7 W10 15.6INC, 0, 26008, LATITUDE 3420 N026L342014EMEA_05 XE, https://www.trendyol.com/dell/latitude-3420-i5-1145g7-16-gb-1-tb-ssd-w10-home-n026l342014emea-05-iris-xe-p-346213461?boutiqueId=613344&merchantId=131329, TRENDYOL
DELL 16GB 1TB I5 1145G7 W10P 15.6INC, 0, 26579, LATITUDE 3420 N026L342014EMEA_04 XE, https://www.trendyol.com/dell/latitude-3420-i5-1145g7-16-gb-1-tb-ssd-w10-pro-n026l342014emea-04-iris-xe-p-346203180?boutiqueId=613344&merchantId=131329, TRENDYOL
DELL 16GB 1TB I7 11390H FREEDOS 15.6INC, 0, 23635, VOSTRO 5510 N4009CVN5510A6, https://www.trendyol.com/dell/vostro-5510-n4009cvn5510a6-i7-11390h-16gb-512ssd-1tbssd-mx450-15-6-fullhd-freedos-tasinabilir-p-280874669?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1165G7 FREEDOS 15.6INC, 0, 17610, VOSTRO 3510 N8068VN3510_U07, https://www.trendyol.com/dell/vostro-3510-n8068vn3510-u07-i7-1165g7-16gb-1tb-256ssd-15-6-fullhd-freedos-tasinabilir-bilgisay-p-311743191?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1165G7 FREEDOS 15.6INC, 0, 18042, VOSTRO 3510 N8068VN3510_U06, https://www.trendyol.com/dell/vostro-3510-n8068vn3510-u06-i7-1165g7-16gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-311743164?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1165G7 FREEDOS 15.6INC, 5, 21374, LATITUDE 3520 N027L3520A3, https://www.trendyol.com/dell/latitude-3520-n027l3520a3-i7-1165g7-16gb-1tb-512ssd-mx350-15-6-fullhd-freedos-tasinabilir-bil-p-197998582?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1165G7 W10P 15.6INC, 0, 19299, VOSTRO 3510 FB1165F1612N, https://www.trendyol.com/dell/vostro-3510-fb1165f1612n-i7-1165g7-16gb-ram-1tb-256gb-ssd-2gb-vga-15-6-fullhd-notebook-p-316890503?boutiqueId=613344&merchantId=133639, TRENDYOL
DELL 16GB 1TB I7 11800H FREEDOS 15.6INC, 5, 35267, G15 5511 G55112801U, https://www.hepsiburada.com/dell-g15-5511-g55112801u-intel-core-i7-11800h-16gb-1tb-ssd-rtx3060-freedos-15-6-fhd-tasinabilir-bilgisayar-p-HBCV00002398KO, HEPSI
DELL 16GB 1TB I7 11800H UBUNTU 15.6INC, 0, 39476, G15 5511 G155511TGLH2801P1, https://www.trendyol.com/dell/g15-5511-intel-core-i7-11800h-16gb-1tb-ssd-rtx-3060-ubuntu-15-6-g155511tglh2801p1-p-329443336?boutiqueId=61&merchantId=251469, TRENDYOL
DELL 16GB 1TB I7 11800H W10P 15.6INC, 0, 36610, G15 5511 G55112801U06, https://www.trendyol.com/dell/g15-5511-g55112801u06-i7-11800h-16gb-1tbssd-rtx3060-15-6-fullhd-w10p-tasinabilir-bilgisayar-p-282441120?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11800H W10P 15.6INC, 0, 39048, PRECISION M3561 TKNM3561RKST13A1, https://www.trendyol.com/dell/precision-m3561-tknm3561rkst13a1-i7-11800h-16gb-1tbssd-t600-15-6-fullhd-w10p-tasinabilir-is-is-p-323412340?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11800H W10P 15.6INC, 0, 40948, PRECISION M3561 TKNM3561RKST13A3, https://www.trendyol.com/dell/precision-m3561-tknm3561rkst13a3-i7-11800h-16gb-1tbssd-1tbssd-t600-15-6-fullhd-w10p-tasinabili-p-322911850?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11800H W11P 17INC, 0, 57499, XPS 17 9710 XPS179710TGLH1600P, https://www.trendyol.com/dell/xps-17-9710-core-i7-11800h-16gb-1tb-ssd-rtx3050-windows-11-pro-17-fhd-xps179710tglh1600p-p-289796127?boutiqueId=613344&merchantId=106934, TRENDYOL
DELL 16GB 1TB I7 11850H W10P 15.6INC, 0, 53549, PRECISION M7560 TKNM7560RKSI7A1, https://www.trendyol.com/dell/precision-m7560-tknm7560rksi7a1-i7-11850h-16gb-1tbssd-a2000-15-6-fullhd-w10p-tasinabilir-is-is-p-170824551?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11850H W10P 15.6INC, 0, 57419, PRECISION M7560 TKNM7560RKSI7A5, https://www.trendyol.com/dell/precision-m7560-tknm7560rksi7a5-i7-11850h-16gb-1tbssd-1tbssd-1tbssd-a2000-15-6-fullhd-w10p-tas-p-171302003?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11850H W10P 15.6INC, 0, 64899, PRECISION M7560 TKNM7560RKSI7A21, https://www.trendyol.com/dell/precision-m7560-tknm7560rksi7a21-i7-11850h-128gb-1tbssd-1tbssd-a2000-15-6-fullhd-w10p-tasinabi-p-170717765?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11850H W10P 15.6INC, 0, 66869, PRECISION M7560 TKNM7560RKSI7A23, https://www.trendyol.com/dell/precision-m7560-tknm7560rksi7a23-i7-11850h-128gb-1tbssd-1tbssd-1tbssd-a2000-15-6-fullhd-w10p-t-p-171224668?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 11850H W10P 17.3INC, 0, 68549, PRECISION M7760 TKNM7760EMEA30A1, https://www.trendyol.com/dell/precision-m7760-tknm7760emea30a1-i7-11850h-16gb-1tbssd-a3000-17-3-fullhd-w10p-tasinabilir-is-i-p-349013507?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1255U UBUNTU 16INC, 0, 23719, INSPIRON 5620 I56205011U, https://www.trendyol.com/dell/inspiron-5620-i7-1255u-16gb-1tb-ssd-16-fhd-ubuntu-i56205011u-p-354566768?boutiqueId=61&merchantId=105378, TRENDYOL
DELL 16GB 1TB I7 1255U W10P 14INC, 0, 31340, LATITUDE 5430 N213L543014EMEA_W01, https://www.trendyol.com/dell/latitude-5430-n213l543014emea-w01-i7-1255u-16gb-1tbssd-14-fullhd-w10p-tasinabilir-bilgisayar-p-358220637?boutiqueId=61&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1255U W10P 15.6INC, 0, 32079, LATITUDE 5530 N212L553015EMEA_W01, https://www.trendyol.com/dell/latitude-5530-n212l553015emea-w01-i7-1255u-16gb-1tbssd-15-6-fullhd-w10p-tasinabilir-bilgisayar-p-344606336?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 1265U W10P 15.6INC, 0, 37399, PRECISION M3570 XCTOP3570EMEA-VP04, https://www.trendyol.com/dell/precision-m3570-xctop3570emea-vp04-i7-1265u-16gb-1tbssd-t550-15-6-fullhd-w10p-tasinabilir-is-i-p-349534380?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H FREEDOS 15.6INC, 0, 35979, G15 5521 G55212300SEU, https://www.trendyol.com/dell/g15-5521-g55212300seu-i7-12700h-16gb-1tbssd-rtx3060-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-356457914?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H W10P 15.6INC, 0, 39149, G15 5521 G55212300SEU05, https://www.trendyol.com/dell/g15-5521-g55212300seu05-i7-12700h-16gb-1tbssd-rtx3060-15-6-fullhd-w10p-tasinabilir-bilgisayar-p-356467876?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H W10P 15.6INC, 0, 40698, PRECISION M3571 TKNM357101P53A2, https://www.trendyol.com/dell/precision-m3571-tknm357101p53a2-i7-12700h-16gb-1tbssd-t600-15-6-fullhd-w10p-tasinabilir-is-ist-p-359050356?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H W10P 15.6INC, 0, 50298, PRECISION M3571 TKNM357101P51A1, https://www.trendyol.com/dell/precision-m3571-tknm357101p51a1-i7-12700h-16gb-1tbssd-t600-15-6-fullhd-w10p-tasinabilir-is-ist-p-364162726?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H W11 15.6INC, 0, 35124, G15 5521 G55212300SEU, https://www.trendyol.com/dell/g15-5521-g55212300seu-core-i7-12700h-16gb-ram-1tb-ssd-6gb-rtx3060-15-6-fullhd-gaming-notebook-p-356214882?boutiqueId=61&merchantId=121474, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 52609, XPS 15 9520, https://www.trendyol.com/dell/xps-15-9520-i7-12700h-16gb-1tb-ssd-4gb-rtx3050ti-15-6-fhd-windows-11-pro-p-348562919?boutiqueId=613344&merchantId=105378, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 54262, XPS 15 9520 XPS159520ADLP2100A1, https://www.trendyol.com/dell/xps-15-9520-xps159520adlp2100a1-i7-12700h-16gb-1tbssd-rtx3050ti-15-6-fullhd-w11p-tasinabilir-p-337717432?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 54999, XPS 15 9520 XPS95202400WP, https://www.trendyol.com/dell/xps-15-9520-i7-12700h-16gb-1tb-ssd-4gb-rtx3050ti-15-6-4k-uhd-dokunmatik-win11p-xps95202400wp-p-349061193?boutiqueId=613344&merchantId=118442, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 55799, XPS 15 9520 UXPS159520ADLP2400, https://www.trendyol.com/dell/xps-15-9520-ci7-12700h-16gb-1tb-ssd-rtx3050ti-windows-11-pro-15-6-uhd-touch-xps159520adlp2400-p-322596537?boutiqueId=613344&merchantId=106934, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 59419, XPS 15 9520, https://www.trendyol.com/dell/xps-15-9520-i7-12700h-16gb-1tb-ssd-4gb-rtx3050ti-15-6-uhd-touch-windows-11-pro-p-362309040?boutiqueId=61&merchantId=105378, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 60840, XPS 15 9520 XPS159520ADLP1300A1, https://www.trendyol.com/dell/xps-15-9520-xps159520adlp1300a1-i7-12700h-16gb-1tbssd-rtx3050ti-15-6-qhd-touch-w11p-uyumlu-p-337715593?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12700H W11P 15.6INC, 0, 63602, XPS159520ADLP2400 XPS 15 9520, https://www.trendyol.com/dell/xps159520adlp2400-xps-15-9520-ci7-12700h-4-70hghz-16g-1tb-ssd-rtx3050ti-4g-15-6-win-11-pr-p-335850280?boutiqueId=613344&merchantId=197602, TRENDYOL
DELL 16GB 1TB I7 12800H W10P 17INC, 0, 75799, PRECISION M5570 XCTOP5770EMEA-VP1A1, https://www.trendyol.com/dell/precision-m5570-xctop5770emea-vp1a1-i7-12800h-16gb-1tbssd-a2000-17-fullhd-w10p-tasinabilir-is-p-358219246?boutiqueId=61&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12800H W11P 15.6INC, 0, 39249, PRECISION M3571 TKNM3571RKST01A1, https://www.trendyol.com/dell/precision-m3571-tknm3571rkst01a1-i7-12800h-16gb-1tbssd-t600-15-6-fullhd-w11p-tasinabilir-is-is-p-334596756?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12800H W11P 15.6INC, 0, 40999, PRECISION M3571 TKNM3571RKST01A3, https://www.trendyol.com/dell/precision-m3571-tknm3571rkst01a3-i7-12800h-16gb-1tbssd-1tbssd-t600-15-6-fullhd-w11p-tasinabili-p-334602093?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12850HX W10P 16INC, 0, 60499, PRECISION M7670 XCTOP7670EMEA-VP-1A2, https://www.trendyol.com/dell/precision-m7670-xctop7670emea-vp-1a2-i7-12850hx-16gb-1tbssd-a2000-16-fullhd-w10p-tasinabilir-p-355319007?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I7 12850HX W10P 16INC, 0, 62399, PRECISION M7670 XCTOP7670EMEA-VP-1A5, https://www.trendyol.com/dell/precision-m7670-xctop7670emea-vp-1a5-i7-12850hx-16gb-1tbssd-1tbssd-a2000-16-fullhd-w10p-tasin-p-357825026?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I9 12900H W10P 15.6INC, 0, 66949, PRECISION M5570 XCTOP5570EMEA01A1, https://www.trendyol.com/dell/precision-m5570-xctop5570emea01a1-i9-12900h-16gb-1tbssd-a2000-15-6-fullhd-w10p-tasinabilir-is-p-349510608?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I9 12900H W11P 15.6INC, 0, 75849, PRECISION M5570 XCTOP5570EMEAW01, https://www.trendyol.com/dell/precision-m5570-xctop5570emeaw01-i9-12900h-16gb-1tbssd-a2000-15-6-fullhd-w11p-tasinabilir-is-p-334596433?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I9 12900H W11P 15.6INC, 0, 77749, PRECISION M5570 XCTOP5570EMEAW03, https://www.trendyol.com/dell/precision-m5570-xctop5570emeaw03-i9-12900h-16gb-1tbssd-1tbssd-a2000-15-6-fullhd-w11p-tasinabi-p-333606427?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB I9 12950HX W10P 17.3INC, 0, 108949, PRECISION M7770 XCTOP7770EMEA-5B02A1, https://www.trendyol.com/dell/precision-m7770-xctop7770emea-5b02a1-i9-12950hx-16gb-1tbssd-a4500-17-3-uhd-w10p-tasinabilir-is-p-365969191?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB I9 12950HX W10P 17.3INC, 0, 110949, PRECISION M7770 XCTOP7770EMEA-5B02A3, https://www.trendyol.com/dell/precision-m7770-xctop7770emea-5b02a3-i9-12950hx-16gb-1tbssd-1tbssd-a4500-17-3-uhd-w10p-tasinab-p-365977574?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB R5 5500U W10 15.6INC, 0, 14566, VOSTRO 5515 N1001VN5515EMEA_W04, https://www.trendyol.com/dell/vostro-5515-n1001vn5515emea-w04-ryzen5-5500u-16gb-1tbssd-15-6-fullhd-w10h-tasinabilir-bilgisay-p-289806964?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB R5 5600H W11 15.6INC, 0, 21215, G15 5515, https://www.trendyol.com/dell/g15-5515-sif15-cezh-2201-1000-hom04-ryzen5-5600h-16gb-1tbssd-rtx3050-15-6-fullhd-w11h-tasinabi-p-349203093?boutiqueId=613901&merchantId=106664, TRENDYOL
DELL 16GB 1TB R5 5600H W11 15.6INC, 5, 25969, GAMING G5 5515 G155515CEZH10004, https://www.hepsiburada.com/dell-gaming-g5-5515-amd-ryzen-5-5600h-16gb-1tb-ssd-rtx3050-windows-11-home-15-6-fhd-tasinabilir-bilgisayar-g155515cezh10004-p-HBCV000012VOWI, HEPSI
DELL 16GB 1TB R7 4800H W10 15.6INC, 0, 21882, G5 SE 5505 TKNG5SE55051200G01, https://www.trendyol.com/dell/g5-se-5505-tkng5se55051200g01-ryzen7-4800h-16gb-1tbssd-rx5600m-15-6-fullhd-w10h-tasinabilir-bi-p-206634758?boutiqueId=613344&merchantId=106664, TRENDYOL
DELL 16GB 1TB R7 4800H W11 15.6INC, 0, 27006, G515-1200 G5 SE 5505-002, https://www.trendyol.com/dell/g515-1200-ryzen7-4800h-16gb-1tb-ssd-rx-5600m-6gb-15-6-fhd-w11h-g5-se-5505-002-p-337674453?boutiqueId=613344&merchantId=114271, TRENDYOL
DELL 16GB 256GB I5 1135G7 LINUX 15.6INC, 0, 12104, INSPIRON 3511 F35OBF821NA3, https://www.hepsiburada.com/dell-inspiron-3511-intel-core-i5-1135g7-16gb-256gb-ssd-linux-15-6-tasinabilir-bilgisayar-f35obf821na3-p-HBCV00001DZIYL, HEPSI
DELL 16GB 256GB I5 1135G7 LINUX 15.6INC, 0, 12257, INSPIRON 3511 F35OBF821NA3, https://www.trendyol.com/dell/inspiron-3511-intel-core-i5-1135g7-16gb-256gb-ssd-linux-15-6-f35obf821na3-p-247553262?boutiqueId=613344&merchantId=155616, TRENDYOL
DELL 16GB 256GB I5 1135G7 LINUX 15.6INC, 5, 12663, INSPIRON 3511 F35OBF821NA10, https://www.trendyol.com/dell/inspiron-3511-intel-core-i5-1135g7-16gb-1tb-256gb-ssd-linux-15-6-f35obf821na10-p-247553280?boutiqueId=613344&merchantId=155616, TRENDYOL
DELL 16GB 256GB I5 1135G7 UBUNTU 15.6INC, 0, 13999, INSPIRON 15 3511, https://www.hepsiburada.com/dell-inspiron-15-3511-i3511122ua3-intel-core-i5-1135g7-16gb-256gb-ssd-15-6-ubuntu-tasinabilir-bilgisayar-p-HBCV00002XMQ8B, HEPSI
DELL 16GB 256GB I5 1135G7 UBUNTU 15.6INC, 0, 28964, LATITUDE 7520 N003L752015EMEA_UB, https://www.trendyol.com/dell/latitude-7520-por-i5-1135g7-16gb-256gb-15-6-ubu-tasinabilir-bilgisayar-n003l752015emea-ub-p-357758502?boutiqueId=61&merchantId=131329, TRENDYOL
